matricula,nome,idade,curso,cidade,uf,cra
20260333,Natalia Monteiro Teixeira Pereira,54,Engenharia Eletrica,Porteirinha,DF,7.66
20260334,Felipe Oliveira Mendes Cavalcanti,31,Administracao,Pirapora,GO,9.07
20260335,Yasmin Oliveira Mendes Soares,40,Engenharia Eletrica,Juiz de Fora,DF,9.87
20260336,Rafaela Carvalho Pinto Nascimento,45,Sistemas de Informacao,Governador Valadares,BA,8.85
20260337,Daniela Medeiros Nascimento Cavalcanti,35,Matematica,Ouro Preto,BA,6.59
20260338,Vinicius Medeiros Fernandes Teixeira,24,Sistemas de Informacao,Uberlandia,MG,9.86
20260339,Igor Lima Lopes Gomes,38,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,RJ,5.7
20260340,Guilherme Moreira Mendes,22,Fisica,Salinas,RJ,7.53
20260341,Debora Freitas Ramos,38,Matematica,Montes Claros,DF,8.79
20260342,Larissa Nascimento Rodrigues Cavalcanti,43,Analise e Desenvolvimento de Sistemas,Uberlandia,DF,6.04
20260343,Vinicius Dias Monteiro,54,Sistemas de Informacao,Curvelo,DF,7.38
20260344,Daniela Oliveira Alves,47,Ciencia da Computacao,Pirapora,DF,5.77
20260345,Isabela Martins Lima,37,Sistemas de Informacao,Porteirinha,MG,8.21
20260346,Debora Costa Souza,43,Fisica,Brasilia de Minas,GO,8.43
20260347,Fernanda Alves Silva,31,Direito,Salinas,BA,7.91
20260348,Joao Silva Silva,39,Engenharia Eletrica,Uberlandia,GO,5.65
20260349,Enzo Ferreira,24,Engenharia Eletrica,Janauba,SP,9.32
20260350,Igor Gomes,22,Agronomia,Curvelo,MG,7.99
20260351,Caio Carvalho,27,Administracao,Governador Valadares,GO,7.17
20260352,Gabriel Lima Pereira,55,Quimica,Coronel Fabriciano,SP,9.72
20260353,Igor Lopes Fernandes,23,Analise e Desenvolvimento de Sistemas,Ouro Preto,ES,7.94
20260354,Bruno Barbosa Carvalho,51,Matematica,Lavras,BA,8.66
20260355,Daniela Lopes Ramos,42,Engenharia Eletrica,Diamantina,RJ,8.13
20260356,Ana Andrade,38,Sistemas de Informacao,Coronel Fabriciano,DF,9.11
20260357,Felipe Ribeiro Cardoso,22,Ciencia da Computacao,Curvelo,MG,5.07
20260358,Daniela Nunes Teixeira,36,Fisica,Lavras,DF,7.04
20260359,Fernanda Cavalcanti Cavalcanti Brito,27,Engenharia de Software,Salinas,SP,5.39
20260360,Juliana Cavalcanti Rocha Nunes,55,Fisica,Salinas,SP,8.42
20260361,Rafaela Souza Lopes Ferreira,45,Engenharia Eletrica,Juiz de Fora,ES,7.98
20260362,Mariana Pereira Silva,26,Quimica,Montes Claros,BA,7.43
20260363,Camila Soares Costa,41,Sistemas de Informacao,Porteirinha,GO,9.34
20260364,Bruno Dias Machado Fernandes,51,Engenharia Eletrica,Porteirinha,GO,9.78
20260365,Natalia Freitas Teixeira,41,Ciencia da Computacao,Vicosa,DF,7.78
20260366,Samuel Alves Medeiros,25,Analise e Desenvolvimento de Sistemas,Lavras,MG,5.22
20260367,Rafaela Oliveira Cardoso Andrade,42,Sistemas de Informacao,Teofilo Otoni,DF,5.17
20260368,Guilherme Almeida Rocha Lopes,44,Quimica,Janauba,SP,9.05
20260369,Helena Teixeira Souza,29,Analise e Desenvolvimento de Sistemas,Lavras,MG,9.67
20260370,Larissa Vieira,37,Medicina,Salinas,ES,7.24
20260371,Vinicius Medeiros Barbosa,33,Direito,Sao Francisco,ES,9.76
20260372,Nicolas Cavalcanti Lopes Gomes,18,Administracao,Montes Claros,BA,7.65
20260373,Ana Dias Silva,42,Quimica,Brasilia de Minas,MG,6.01
20260374,Guilherme Ramos Souza Gomes,35,Engenharia Eletrica,Januaria,BA,9.4
20260375,Debora Freitas Ferreira,55,Engenharia Eletrica,Lavras,BA,8.12
20260376,Amanda Medeiros Souza,45,Fisica,Almenara,BA,6.43
20260377,Flavia Rocha Rocha Mendes,35,Analise e Desenvolvimento de Sistemas,Salinas,BA,5.67
20260378,Gabriel Gomes Alves Costa,46,Direito,Janauba,RJ,5.59
20260379,Olivia Mendes Barbosa,47,Engenharia de Software,Pirapora,MG,5.77
20260380,Gustavo Oliveira Carvalho,38,Sistemas de Informacao,Salinas,GO,6.22
20260381,Rodrigo Souza Barbosa,34,Sistemas de Informacao,Montes Claros,RJ,9.19
20260382,Leticia Lopes Alves,47,Engenharia Eletrica,Almenara,MG,5.06
20260383,Pedro Lima Martins Nunes,41,Fisica,Salinas,ES,7.87
20260384,Eduardo Santos Rodrigues Martins,46,Sistemas de Informacao,Salinas,DF,9.06
20260385,Carlos Freitas Souza,28,Matematica,Uberlandia,DF,8.55
20260386,Enzo Machado Ribeiro,40,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,SP,6.37
20260387,Carlos Brito Brito Brito,33,Fisica,Brasilia de Minas,RJ,7.02
20260388,Daniela Ferreira Fernandes,42,Sistemas de Informacao,Uberlandia,BA,8.15
20260389,Rafaela Cavalcanti Santos Moreira,40,Direito,Ouro Preto,DF,7.37
20260390,Rodrigo Rocha Moreira Fernandes,29,Ciencia da Computacao,Janauba,ES,6.07
20260391,Tatiana Souza Cardoso Moura,40,Matematica,Diamantina,BA,5.49
20260392,Tatiana Cavalcanti Souza,32,Matematica,Coronel Fabriciano,SP,9.58
20260393,Mariana Ribeiro Lopes Pinto,38,Quimica,Sao Francisco,ES,5.14
20260394,Thiago Medeiros Gomes Medeiros,30,Direito,Ouro Preto,SP,5.86
20260395,Daniela Almeida,32,Ciencia da Computacao,Lavras,RJ,5.0
20260396,Nicolas Lima Dias Ribeiro,38,Ciencia da Computacao,Montes Claros,BA,7.87
20260397,Helena Moura Andrade Rodrigues,41,Quimica,Coronel Fabriciano,ES,5.5
20260398,Igor Costa Machado,49,Fisica,Janauba,BA,8.47
20260399,Luana Nascimento Almeida,55,Sistemas de Informacao,Coronel Fabriciano,SP,8.6
20260400,Mariana Silva Medeiros,43,Matematica,Januaria,BA,7.95
20260401,Luana Almeida Medeiros Alves,49,Sistemas de Informacao,Janauba,GO,5.38
20260402,Alexandre Costa Ferreira,39,Direito,Montes Claros,SP,6.03
20260403,Caio Soares Alves,18,Ciencia da Computacao,Coronel Fabriciano,RJ,8.59
20260404,Guilherme Ramos Moreira Nascimento,52,Administracao,Pirapora,DF,7.35
20260405,Pedro Costa Mendes Rodrigues,20,Engenharia de Software,Montes Claros,SP,6.28
20260406,Beatriz Costa,42,Sistemas de Informacao,Salinas,ES,9.61
20260407,Beatriz Castro Brito Cardoso,19,Administracao,Teofilo Otoni,ES,9.36
20260408,Gabriel Dias,31,Analise e Desenvolvimento de Sistemas,Uberlandia,GO,7.72
20260409,Felipe Soares Vieira Barbosa,33,Engenharia Eletrica,Januaria,RJ,7.8
20260410,Juliana Souza Andrade Silva,45,Engenharia Eletrica,Brasilia de Minas,DF,8.24
20260411,Nicolas Alves Santos,31,Sistemas de Informacao,Brasilia de Minas,MG,7.32
20260412,Flavia Cardoso,49,Fisica,Porteirinha,MG,8.15
20260413,Debora Moreira Andrade,29,Direito,Januaria,SP,7.15
20260414,Tatiana Medeiros Souza,27,Quimica,Pirapora,MG,8.27
20260415,Guilherme Pinto Almeida Monteiro,21,Administracao,Lavras,RJ,9.73
20260416,Matheus Medeiros Lopes,48,Engenharia de Software,Salinas,RJ,9.42
20260417,Rodrigo Medeiros Moura Medeiros,27,Engenharia Eletrica,Juiz de Fora,BA,9.65
20260418,Olivia Martins,26,Ciencia da Computacao,Uberlandia,MG,9.84
20260419,Juliana Castro Soares,38,Quimica,Salinas,MG,6.9
20260420,Alexandre Fernandes Moura,47,Ciencia da Computacao,Governador Valadares,ES,7.56
20260421,Guilherme Gomes Gomes,54,Matematica,Curvelo,DF,9.73
20260422,Gabriel Medeiros,24,Engenharia de Software,Ouro Preto,SP,9.3
20260423,Natalia Medeiros Castro,48,Ciencia da Computacao,Teofilo Otoni,SP,6.97
20260424,Flavia Oliveira Nunes,39,Quimica,Diamantina,MG,8.65
20260425,Debora Santos Dias Barbosa,37,Engenharia de Software,Vicosa,DF,8.41
20260426,Pedro Lima,37,Quimica,Juiz de Fora,DF,9.05
20260427,Guilherme Castro Ferreira,30,Direito,Belo Horizonte,DF,7.0
20260428,Camila Andrade Souza,50,Sistemas de Informacao,Salinas,SP,8.48
20260429,Camila Medeiros Santos,29,Analise e Desenvolvimento de Sistemas,Belo Horizonte,DF,5.28
20260430,Daniela Andrade,30,Engenharia de Software,Sao Francisco,DF,7.27
20260431,Helena Santos Lopes,41,Direito,Governador Valadares,RJ,5.87
20260432,Amanda Monteiro Nascimento Nascimento,28,Engenharia de Software,Salinas,SP,5.13
20260433,Thiago Carvalho,32,Fisica,Diamantina,GO,6.01
20260434,Rodrigo Santos Silva,48,Sistemas de Informacao,Teofilo Otoni,ES,8.92
20260435,Gustavo Barbosa Fernandes,45,Administracao,Sao Francisco,RJ,6.23
20260436,Camila Brito Nunes,55,Engenharia Eletrica,Montes Claros,ES,9.9
20260437,Debora Monteiro Castro Castro,36,Engenharia de Software,Pirapora,RJ,5.31
20260438,Alexandre Fernandes Soares Barbosa,30,Sistemas de Informacao,Lavras,DF,6.18
20260439,Gustavo Nunes,38,Fisica,Almenara,GO,5.12
20260440,Vinicius Soares Marques,43,Administracao,Januaria,ES,8.47
20260441,Nicolas Dias Almeida,52,Fisica,Vicosa,GO,6.76
20260442,Lucas Monteiro Ribeiro,36,Engenharia Eletrica,Vicosa,BA,8.63
20260443,Leticia Ribeiro Dias Ferreira,32,Medicina,Diamantina,GO,9.27
20260444,Beatriz Andrade Soares,55,Engenharia de Software,Juiz de Fora,DF,5.58
20260445,Amanda Pinto,22,Direito,Belo Horizonte,ES,5.59
20260446,Camila Barbosa Marques,21,Sistemas de Informacao,Almenara,BA,6.68
20260447,Larissa Gomes Rocha Ribeiro,23,Direito,Janauba,GO,9.83
20260448,Daniela Silva Mendes,35,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,ES,8.75
20260449,Fernanda Lima Brito,45,Fisica,Uberlandia,RJ,7.1
20260450,Ana Oliveira Cavalcanti,30,Quimica,Sao Francisco,MG,9.37
20260451,Camila Martins Santos Silva,33,Analise e Desenvolvimento de Sistemas,Sao Francisco,SP,5.63
20260452,Amanda Barbosa Costa,22,Ciencia da Computacao,Brasilia de Minas,SP,7.23
20260453,Camila Dias Machado,26,Medicina,Vicosa,SP,8.68
20260454,Flavia Santos,32,Analise e Desenvolvimento de Sistemas,Almenara,BA,8.6
20260455,Lucas Pereira Andrade,20,Administracao,Porteirinha,DF,7.62
20260456,Daniela Alves,19,Ciencia da Computacao,Pirapora,RJ,7.18
20260457,Samuel Cardoso,27,Analise e Desenvolvimento de Sistemas,Montes Claros,SP,7.06
20260458,Camila Fernandes,26,Administracao,Pirapora,ES,8.52
20260459,Helena Alves,49,Analise e Desenvolvimento de Sistemas,Governador Valadares,BA,8.81
20260460,Nicolas Nascimento Marques Vieira,28,Ciencia da Computacao,Ouro Preto,RJ,9.46
20260461,Matheus Dias Lopes,18,Ciencia da Computacao,Salinas,MG,9.09
20260462,Juliana Ferreira Teixeira,22,Quimica,Pirapora,SP,8.16
20260463,Vinicius Soares Freitas,21,Engenharia Eletrica,Teofilo Otoni,DF,5.19
20260464,Alexandre Machado Pereira,24,Ciencia da Computacao,Montes Claros,DF,5.68
20260465,Beatriz Nascimento Mendes,35,Quimica,Salinas,SP,8.99
20260466,Flavia Nunes,47,Engenharia de Software,Coronel Fabriciano,GO,9.17
20260467,Lucas Pereira Lima Souza,28,Engenharia Eletrica,Uberlandia,ES,7.37
20260468,Joao Ribeiro Brito,42,Medicina,Governador Valadares,MG,9.23
20260469,Igor Cardoso Ramos Pereira,44,Direito,Januaria,MG,6.28
20260470,Camila Medeiros Medeiros,32,Fisica,Janauba,ES,7.56
20260471,Gabriel Machado Lopes Cardoso,40,Fisica,Coronel Fabriciano,BA,9.11
20260472,Luana Souza Silva,28,Agronomia,Vicosa,DF,7.43
20260473,Natalia Rocha,33,Medicina,Porteirinha,MG,7.48
20260474,Enzo Nunes Lopes,23,Direito,Juiz de Fora,DF,7.81
20260475,Natalia Mendes,38,Engenharia Eletrica,Vicosa,GO,8.2
20260476,Guilherme Oliveira,53,Agronomia,Montes Claros,DF,5.45
20260477,Luana Barbosa Teixeira,53,Analise e Desenvolvimento de Sistemas,Juiz de Fora,SP,6.78
20260478,Pedro Freitas,39,Agronomia,Governador Valadares,ES,7.32
20260479,Joao Pereira Alves,32,Ciencia da Computacao,Janauba,SP,9.07
20260480,Vinicius Monteiro Moura Andrade,24,Ciencia da Computacao,Teofilo Otoni,RJ,5.69
20260481,Guilherme Alves Soares Brito,30,Analise e Desenvolvimento de Sistemas,Pirapora,DF,6.93
20260482,Nicolas Dias Alves,44,Ciencia da Computacao,Curvelo,MG,8.78
20260483,Amanda Teixeira Lima,49,Ciencia da Computacao,Lavras,GO,5.24
20260484,Amanda Cardoso Teixeira Ribeiro,55,Sistemas de Informacao,Almenara,MG,6.9
20260485,Alexandre Teixeira Moreira,44,Matematica,Diamantina,SP,6.95
20260486,Vinicius Mendes Lima,26,Administracao,Governador Valadares,GO,9.34
20260487,Leticia Rocha Monteiro,31,Analise e Desenvolvimento de Sistemas,Belo Horizonte,ES,8.5
20260488,Igor Ribeiro Teixeira,52,Quimica,Janauba,GO,5.57
20260489,Matheus Pinto Medeiros,44,Fisica,Ouro Preto,SP,9.3
20260490,Ana Moura Alves,19,Administracao,Almenara,MG,8.28
20260491,Lucas Vieira,34,Sistemas de Informacao,Januaria,GO,8.84
20260492,Felipe Oliveira Nascimento,46,Engenharia Eletrica,Governador Valadares,DF,8.31
20260493,Pedro Monteiro Moreira,33,Agronomia,Brasilia de Minas,GO,8.26
20260494,Enzo Marques Rocha Monteiro,21,Ciencia da Computacao,Porteirinha,BA,8.04
20260495,Joao Almeida Andrade Pinto,52,Quimica,Governador Valadares,BA,8.8
20260496,Vinicius Mendes Ribeiro Rodrigues,29,Sistemas de Informacao,Lavras,MG,6.85
20260497,Leticia Soares Lima,28,Matematica,Porteirinha,MG,6.62
20260498,Juliana Oliveira Gomes Rocha,21,Fisica,Governador Valadares,DF,8.24
20260499,Thiago Monteiro Nascimento,22,Quimica,Janauba,ES,6.08
20260500,Eduardo Teixeira,28,Administracao,Ouro Preto,ES,6.98
20260501,Olivia Dias Dias,41,Engenharia de Software,Belo Horizonte,DF,8.03
20260502,Leticia Silva Pereira,40,Direito,Diamantina,GO,8.01
20260503,Carlos Rocha Moreira,25,Administracao,Porteirinha,ES,8.55
20260504,Camila Andrade,50,Agronomia,Juiz de Fora,RJ,5.21
20260505,Nicolas Rocha Teixeira Ferreira,24,Sistemas de Informacao,Ouro Preto,ES,5.04
20260506,Olivia Machado,24,Analise e Desenvolvimento de Sistemas,Ouro Preto,DF,8.44
20260507,Isabela Rodrigues Gomes Santos,47,Quimica,Janauba,MG,5.43
20260508,Samuel Monteiro,22,Matematica,Diamantina,SP,7.0
20260509,Flavia Machado Rocha,19,Administracao,Pirapora,ES,5.03
20260510,Eduardo Pinto Oliveira Rodrigues,40,Agronomia,Pirapora,SP,8.86
20260511,Fernanda Vieira Mendes,42,Administracao,Montes Claros,RJ,5.77
20260512,Flavia Cavalcanti Vieira,27,Engenharia de Software,Sao Francisco,MG,7.71
20260513,Helena Oliveira Silva,54,Matematica,Coronel Fabriciano,ES,7.68
20260514,Olivia Nascimento,31,Administracao,Lavras,BA,5.79
20260515,Samuel Martins Pereira,29,Fisica,Curvelo,DF,5.27
20260516,Leticia Freitas Monteiro Rodrigues,36,Fisica,Salinas,SP,5.48
20260517,Natalia Dias Nascimento Lima,33,Engenharia Eletrica,Brasilia de Minas,ES,5.34
20260518,Natalia Mendes,39,Matematica,Brasilia de Minas,GO,7.86
20260519,Debora Rocha Machado,28,Ciencia da Computacao,Janauba,BA,8.85
20260520,Isabela Fernandes Andrade Lima,39,Direito,Juiz de Fora,RJ,6.76
20260521,Leticia Alves Ribeiro,23,Engenharia de Software,Almenara,ES,5.96
20260522,Eduardo Rodrigues Santos Teixeira,19,Matematica,Curvelo,RJ,8.77
20260523,Carlos Monteiro Soares,52,Agronomia,Vicosa,GO,8.8
20260524,Pedro Pinto Vieira,26,Direito,Lavras,ES,5.44
20260525,Ana Lopes Brito,28,Agronomia,Almenara,RJ,5.78
20260526,Thiago Gomes Cardoso,40,Ciencia da Computacao,Diamantina,DF,7.39
20260527,Debora Almeida,20,Fisica,Belo Horizonte,ES,9.45
20260528,Matheus Freitas Oliveira,20,Fisica,Janauba,MG,8.45
20260529,Tatiana Soares Pinto,52,Matematica,Teofilo Otoni,RJ,8.2
20260530,Eduardo Moura Soares,42,Analise e Desenvolvimento de Sistemas,Lavras,RJ,6.73
20260531,Natalia Cardoso Castro Silva,50,Sistemas de Informacao,Juiz de Fora,BA,6.13
20260532,Tatiana Carvalho Gomes,29,Sistemas de Informacao,Sao Francisco,ES,8.51
20260533,Pedro Marques,39,Quimica,Pirapora,RJ,8.31
20260534,Amanda Costa Marques,19,Analise e Desenvolvimento de Sistemas,Januaria,BA,7.81
20260535,Rodrigo Oliveira,54,Sistemas de Informacao,Januaria,BA,6.27
20260536,Flavia Castro,54,Fisica,Montes Claros,GO,8.57
20260537,Fernanda Carvalho Mendes Castro,48,Direito,Teofilo Otoni,BA,9.07
20260538,Amanda Ribeiro Brito,50,Engenharia de Software,Teofilo Otoni,GO,8.36
20260539,Gustavo Pinto Rodrigues Almeida,42,Administracao,Almenara,MG,5.08
20260540,Rodrigo Marques Gomes,24,Sistemas de Informacao,Vicosa,ES,7.94
20260541,Felipe Teixeira Pereira Ferreira,48,Fisica,Almenara,ES,7.64
20260542,Isabela Moura,44,Medicina,Januaria,GO,7.6
20260543,Matheus Moreira Nascimento,55,Quimica,Curvelo,MG,7.08
20260544,Pedro Ferreira Vieira,52,Administracao,Porteirinha,BA,5.03
20260545,Ana Medeiros Moura Pereira,51,Ciencia da Computacao,Coronel Fabriciano,GO,6.01
20260546,Guilherme Andrade Alves Gomes,45,Fisica,Curvelo,SP,6.28
20260547,Thiago Andrade Brito,35,Fisica,Coronel Fabriciano,DF,6.0
20260548,Leticia Cardoso Ribeiro,41,Agronomia,Ouro Preto,RJ,6.24
20260549,Caio Nunes Lima,25,Quimica,Diamantina,RJ,8.84
20260550,Gabriel Carvalho Teixeira Nunes,39,Agronomia,Governador Valadares,GO,8.35
20260551,Enzo Silva,23,Sistemas de Informacao,Vicosa,ES,7.13
20260552,Pedro Andrade,23,Matematica,Januaria,GO,6.88
20260553,Luana Moura Vieira Castro,21,Sistemas de Informacao,Vicosa,RJ,5.05
20260554,Camila Vieira Martins Oliveira,50,Agronomia,Diamantina,ES,5.83
20260555,Rafaela Silva,28,Engenharia Eletrica,Porteirinha,DF,6.96
20260556,Flavia Pinto Martins,51,Ciencia da Computacao,Salinas,MG,7.69
20260557,Leticia Pinto Nascimento Nascimento,35,Analise e Desenvolvimento de Sistemas,Governador Valadares,BA,7.23
20260558,Ana Soares Ribeiro,44,Agronomia,Pirapora,ES,5.35
20260559,Helena Teixeira Soares,52,Matematica,Porteirinha,GO,7.17
20260560,Matheus Lopes Dias,47,Fisica,Juiz de Fora,ES,9.22
20260561,Samuel Rodrigues Moreira,32,Fisica,Diamantina,DF,6.55
20260562,Camila Cavalcanti Silva Soares,33,Engenharia de Software,Salinas,RJ,8.3
20260563,Eduardo Monteiro Ribeiro Cardoso,38,Medicina,Belo Horizonte,ES,6.32
20260564,Nicolas Ramos Martins Lopes,33,Engenharia de Software,Belo Horizonte,BA,5.99
20260565,Luana Nascimento Gomes,24,Engenharia Eletrica,Salinas,GO,9.68
20260566,Ana Cavalcanti Oliveira,48,Medicina,Governador Valadares,SP,7.41
20260567,Thiago Fernandes Ramos Ribeiro,50,Engenharia de Software,Coronel Fabriciano,BA,8.68
20260568,Camila Machado,48,Agronomia,Januaria,ES,6.7
20260569,Mariana Freitas Pereira Moura,47,Medicina,Montes Claros,MG,8.3
20260570,Gabriel Rocha Andrade,34,Sistemas de Informacao,Ouro Preto,SP,6.16
20260571,Luana Dias Andrade,29,Direito,Uberlandia,BA,7.05
20260572,Debora Nunes Fernandes Mendes,29,Matematica,Almenara,ES,8.36
20260573,Tatiana Lopes Monteiro Machado,42,Analise e Desenvolvimento de Sistemas,Almenara,DF,9.7
20260574,Ana Ribeiro,44,Direito,Almenara,DF,8.09
20260575,Alexandre Ramos Barbosa,34,Agronomia,Curvelo,MG,6.95
20260576,Daniela Carvalho Soares,48,Fisica,Pirapora,RJ,8.65
20260577,Debora Monteiro Monteiro,34,Medicina,Montes Claros,RJ,5.59
20260578,Gustavo Martins Medeiros Medeiros,52,Sistemas de Informacao,Brasilia de Minas,SP,6.59
20260579,Joao Ferreira Moreira,36,Direito,Almenara,DF,5.82
20260580,Beatriz Marques Brito Medeiros,43,Engenharia Eletrica,Salinas,BA,6.68
20260581,Vinicius Fernandes Castro,43,Engenharia de Software,Juiz de Fora,DF,9.23
20260582,Amanda Moura Mendes,44,Sistemas de Informacao,Teofilo Otoni,DF,5.11
20260583,Samuel Ferreira Carvalho Costa,43,Engenharia Eletrica,Pirapora,MG,9.59
20260584,Daniela Santos Nunes,51,Engenharia Eletrica,Pirapora,SP,8.03
20260585,Enzo Barbosa,32,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,RJ,8.07
20260586,Lucas Santos,20,Fisica,Sao Francisco,DF,9.48
20260587,Larissa Cavalcanti Fernandes Monteiro,46,Sistemas de Informacao,Ouro Preto,BA,7.9
20260588,Thiago Machado Moura,52,Engenharia de Software,Sao Francisco,RJ,7.64
20260589,Joao Barbosa Andrade Marques,34,Sistemas de Informacao,Brasilia de Minas,MG,5.0
20260590,Igor Nascimento Vieira Cardoso,52,Ciencia da Computacao,Vicosa,DF,7.34
20260591,Isabela Vieira,32,Ciencia da Computacao,Ouro Preto,SP,5.92
20260592,Isabela Nunes Lopes Costa,42,Administracao,Diamantina,SP,5.39
20260593,Camila Brito Fernandes,36,Fisica,Ouro Preto,DF,6.32
20260594,Eduardo Ribeiro,26,Engenharia de Software,Pirapora,GO,7.23
20260595,Luana Ramos Martins,38,Ciencia da Computacao,Almenara,MG,9.75
20260596,Gabriel Vieira,35,Sistemas de Informacao,Juiz de Fora,GO,5.04
20260597,Ana Ramos,31,Medicina,Uberlandia,SP,8.85
20260598,Debora Freitas Oliveira,39,Engenharia Eletrica,Almenara,MG,6.31
20260599,Felipe Cardoso Ribeiro,30,Engenharia de Software,Coronel Fabriciano,DF,5.06
20260600,Rafaela Moreira Mendes Lopes,20,Analise e Desenvolvimento de Sistemas,Juiz de Fora,GO,8.78
20260601,Olivia Cardoso Moreira,37,Medicina,Teofilo Otoni,GO,8.57
20260602,Leticia Moura Pereira Soares,48,Fisica,Brasilia de Minas,BA,6.77
20260603,Olivia Pereira,33,Fisica,Uberlandia,SP,5.07
20260604,Amanda Pereira Nunes Lopes,18,Ciencia da Computacao,Curvelo,DF,8.38
20260605,Juliana Andrade Ferreira,33,Sistemas de Informacao,Vicosa,MG,8.36
20260606,Daniela Souza Nascimento,27,Quimica,Ouro Preto,DF,5.53
20260607,Alexandre Monteiro Nascimento,46,Quimica,Belo Horizonte,MG,8.38
20260608,Igor Soares Oliveira,49,Quimica,Juiz de Fora,ES,6.44
20260609,Nicolas Medeiros Ribeiro,52,Medicina,Janauba,GO,7.3
20260610,Gustavo Monteiro Costa Rodrigues,51,Sistemas de Informacao,Juiz de Fora,SP,9.02
20260611,Larissa Silva Teixeira,42,Quimica,Teofilo Otoni,MG,8.04
20260612,Luana Lopes Rocha,22,Fisica,Ouro Preto,DF,6.9
20260613,Natalia Monteiro Gomes,36,Medicina,Uberlandia,GO,6.58
20260614,Eduardo Oliveira,26,Sistemas de Informacao,Januaria,BA,5.52
20260615,Carlos Medeiros,42,Fisica,Vicosa,ES,8.06
20260616,Daniela Andrade Almeida,22,Ciencia da Computacao,Belo Horizonte,GO,7.41
20260617,Fernanda Freitas Souza Andrade,53,Quimica,Uberlandia,DF,6.81
20260618,Luana Fernandes Moura Oliveira,22,Engenharia de Software,Salinas,BA,9.71
20260619,Pedro Cavalcanti,42,Analise e Desenvolvimento de Sistemas,Belo Horizonte,ES,8.22
20260620,Mariana Monteiro Monteiro,44,Quimica,Pirapora,DF,8.13
20260621,Larissa Machado Alves,28,Sistemas de Informacao,Ouro Preto,RJ,7.47
20260622,Felipe Castro Mendes,40,Medicina,Ouro Preto,SP,9.14
20260623,Isabela Rocha Castro,33,Matematica,Ouro Preto,BA,6.84
20260624,Samuel Andrade Mendes,46,Administracao,Montes Claros,GO,5.17
20260625,Bruno Moura Lima,37,Ciencia da Computacao,Brasilia de Minas,BA,6.05
20260626,Tatiana Monteiro Teixeira,53,Matematica,Curvelo,BA,5.46
20260627,Juliana Lima Soares,41,Matematica,Diamantina,BA,6.26
20260628,Thiago Nunes Medeiros,31,Quimica,Salinas,GO,6.59
20260629,Natalia Medeiros Alves,37,Ciencia da Computacao,Curvelo,RJ,5.38
20260630,Beatriz Nascimento,45,Administracao,Pirapora,DF,8.77
20260631,Gustavo Silva Moreira Souza,37,Agronomia,Januaria,SP,7.65
20260632,Rodrigo Almeida,27,Ciencia da Computacao,Coronel Fabriciano,RJ,8.69
20260633,Fernanda Almeida Machado,36,Administracao,Almenara,BA,6.65
